scaffold-Z	38300000	38400000	186	33587	100000	0.3358700
scaffold-Z	38400000	38500000	190	42472	100000	0.4247200
scaffold-Z	38500000	38600000	230	54471	100000	0.5447100
scaffold-Z	38600000	38700000	206	51176	100000	0.5117600
scaffold-Z	38700000	38800000	193	38029	100000	0.3802900
scaffold-Z	38800000	38900000	187	34043	100000	0.3404300
scaffold-Z	38900000	39000000	202	45700	100000	0.4570000
scaffold-Z	39000000	39100000	215	42322	100000	0.4232200
scaffold-Z	39100000	39200000	186	34534	100000	0.3453400
scaffold-Z	39200000	39300000	163	42270	100000	0.4227000
scaffold-Z	39300000	39400000	162	37554	100000	0.3755400
scaffold-Z	39400000	39500000	153	27974	100000	0.2797400
scaffold-Z	39500000	39600000	157	29043	100000	0.2904300
scaffold-Z	39600000	39700000	194	48612	100000	0.4861200
scaffold-Z	39700000	39800000	150	40744	100000	0.4074400
scaffold-Z	39800000	39900000	196	38186	100000	0.3818600
scaffold-Z	39900000	40000000	193	38495	100000	0.3849500
scaffold-Z	40000000	40100000	188	40392	100000	0.4039200
scaffold-Z	40100000	40200000	199	51653	100000	0.5165300
scaffold-Z	40200000	40300000	190	38315	100000	0.3831500
scaffold-Z	40300000	40400000	182	42510	100000	0.4251000
scaffold-Z	40400000	40500000	172	45477	100000	0.4547700
scaffold-Z	40500000	40600000	178	42333	100000	0.4233300
scaffold-Z	40600000	40700000	184	45446	100000	0.4544600
scaffold-Z	40700000	40800000	185	46469	100000	0.4646900
scaffold-Z	40800000	40900000	172	27017	100000	0.2701700
scaffold-Z	40900000	41000000	204	44998	100000	0.4499800
scaffold-Z	41000000	41100000	186	51413	100000	0.5141300
scaffold-Z	41100000	41200000	187	37884	100000	0.3788400
scaffold-Z	41200000	41300000	195	48941	100000	0.4894100
scaffold-Z	41300000	41400000	217	49677	100000	0.4967700
scaffold-Z	41400000	41500000	239	43772	100000	0.4377200
scaffold-Z	41500000	41600000	163	42129	100000	0.4212900
scaffold-Z	41600000	41700000	167	38703	100000	0.3870300
scaffold-Z	41700000	41800000	199	39085	100000	0.3908500
scaffold-Z	41800000	41900000	187	58690	100000	0.5869000
scaffold-Z	41900000	42000000	179	47702	100000	0.4770200
scaffold-Z	42000000	42100000	209	53498	100000	0.5349800
scaffold-Z	42100000	42200000	179	54715	100000	0.5471500
scaffold-Z	42200000	42300000	178	45120	100000	0.4512000
scaffold-Z	42300000	42400000	171	39166	100000	0.3916600
scaffold-Z	42400000	42500000	169	35984	100000	0.3598400
scaffold-Z	42500000	42600000	165	37652	100000	0.3765200
scaffold-Z	42600000	42700000	208	43762	100000	0.4376200
scaffold-Z	42700000	42800000	232	46756	100000	0.4675600
scaffold-Z	42800000	42900000	171	42280	100000	0.4228000
scaffold-Z	42900000	43000000	177	47971	100000	0.4797100
scaffold-Z	43000000	43100000	242	56800	100000	0.5680000
scaffold-Z	43100000	43200000	209	49059	100000	0.4905900
scaffold-Z	43200000	43300000	183	43101	100000	0.4310100
scaffold-Z	43300000	43400000	203	49052	100000	0.4905200
scaffold-Z	43400000	43500000	181	46391	100000	0.4639100
scaffold-Z	43500000	43600000	232	49789	100000	0.4978900
scaffold-Z	43600000	43700000	160	37379	100000	0.3737900
scaffold-Z	43700000	43800000	175	36742	100000	0.3674200
scaffold-Z	43800000	43900000	201	50085	100000	0.5008500
scaffold-Z	43900000	44000000	184	48143	100000	0.4814300
scaffold-Z	44000000	44100000	200	46305	100000	0.4630500
scaffold-Z	44100000	44200000	208	45909	100000	0.4590900
scaffold-Z	44200000	44300000	153	42470	100000	0.4247000
scaffold-Z	44300000	44400000	197	43051	100000	0.4305100
scaffold-Z	44400000	44500000	216	50370	100000	0.5037000
scaffold-Z	44500000	44600000	203	41193	100000	0.4119300
scaffold-Z	44600000	44700000	185	44237	100000	0.4423700
scaffold-Z	44700000	44800000	170	41416	100000	0.4141600
scaffold-Z	44800000	44900000	206	43984	100000	0.4398400
scaffold-Z	44900000	45000000	170	32708	100000	0.3270800
scaffold-Z	45000000	45100000	204	45575	100000	0.4557500
scaffold-Z	45100000	45200000	174	42831	100000	0.4283100
